scorer,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000
bodyparts,nose,nose,nose
coords,x,y,likelihood
121,882.9964689016342,483.7856666445732,0.9999990463256836
122,881.3730237483978,476.0648560896516,0.9984607696533203
123,850.4516882896423,455.0417482852936,1.0
124,851.8794771060348,461.04419231414795,1.0
125,858.6952468156815,469.46701407432556,1.0
126,863.1007158756256,470.5781660079956,1.0
127,870.1662793159485,469.8581268787384,1.0
128,859.9533275440335,465.220831155777,0.992137610912323
129,877.6028043031693,451.0451343655586,0.9999998807907104
130,864.569000005722,436.7020072937012,1.0
131,856.2271871566772,438.626526594162,1.0
132,850.658635020256,449.5694034099579,1.0
133,849.6016426086426,449.7008695602417,1.0
134,839.4661030769348,454.72724413871765,1.0
135,839.4016165733337,455.0118772983551,1.0
136,848.1648344993591,467.9914239058271,0.9999392032623291
137,826.5395274162292,467.28478610515594,1.0
138,838.1349585056305,462.08275079727173,1.0
139,849.5955467224121,460.7748627066612,1.0
140,850.6496143341064,453.2287447452545,1.0
141,847.3703751564026,452.46218314766884,1.0
142,846.1350104808807,451.228123486042,1.0
143,844.8480748534203,445.61362504959106,1.0
144,843.8457948565483,447.06055879592896,0.9999990463256836
145,843.7696004658937,439.271525144577,0.9999998807907104
146,843.3998299241066,433.7903230190277,0.9999969005584717
147,873.0943949222565,419.67922100424767,0.999997615814209
148,868.6788966059685,415.0416307449341,1.0
149,855.4669482707977,421.11548352241516,1.0
150,850.2747976779938,423.1730980873108,1.0
151,852.7159070372581,423.32451939582825,1.0
152,864.1562547683716,427.7758175134659,0.9999998807907104
153,863.9835877418518,426.1661796569824,1.0
154,864.6913681030273,423.9003257751465,1.0
155,864.9580292701721,426.2286994457245,0.9999771118164062
156,869.0944749116898,425.5393569469452,0.9999909400939941
157,852.2684846818447,414.6274058818817,1.0
158,866.6420018672943,411.4190751314163,1.0
159,855.5681819915771,409.4517135620117,1.0
160,874.4867956638336,407.7718451023102,1.0
161,845.7337499856949,421.1303423643112,0.9999984502792358
162,839.6298677921295,429.0520906448364,0.9997316002845764
163,843.1336427330971,436.018517812714,1.0
164,844.3575444817543,438.8097093105316,1.0
165,845.4796829223633,439.21195101737976,1.0
166,849.8868780136108,435.3041343688965,1.0
167,847.6233146190643,436.2233271598816,1.0
168,850.1506757736206,431.5496201515198,1.0
169,850.880721449852,425.5079641342163,1.0
170,850.1404068470001,421.6436775922775,1.0
171,874.6727011203766,399.7866623401642,1.0
172,867.8883303180337,399.93534684181213,1.0
173,852.1262893080711,405.15429651737213,0.9994505047798157
174,884.8746994137764,396.05225558951497,0.9989535808563232
175,859.9258587732911,373.5630900859833,0.9972019195556641
176,860.2350390404463,374.3884220123291,0.29566678404808044
177,854.6065928936005,386.7958368062973,0.8654451966285706
178,884.7201879620552,373.20126152038574,0.9999992847442627
179,858.4898980855942,374.95788955688477,0.9040852189064026
180,872.6861987113953,371.4487107992172,1.0
181,882.7543514966965,369.3046860694885,1.0
182,899.707951694727,372.6320140361786,1.0
183,886.9893717765808,366.31520771980286,1.0
184,876.7889161705971,368.52853870391846,1.0
185,874.8518146276474,374.6693983078003,1.0
186,880.276180267334,379.4149155020714,0.9999995231628418
187,853.8654398918152,375.3985319137573,1.0
188,853.7433953285217,374.06086230278015,1.0
189,876.7375798821449,359.2784535884857,1.0
190,874.2996959686279,357.8447000980377,0.9999998807907104
191,863.5898966789246,344.61520195007324,1.0
192,867.9973052542191,340.6391484737396,0.9992116689682007
193,876.3839040398598,338.6797773838043,0.9888174533843994
194,857.2204418182373,326.7866704463959,0.9999624490737915
195,861.8764307498932,317.7839105129242,0.9999998807907104
196,861.7354937791824,315.632166326046,0.9999998807907104
197,870.4712369441986,308.2492122501135,1.0
198,880.7828917503357,302.54433012008667,1.0
199,865.756826877594,318.54467487335205,0.9978575110435486
200,882.1506788730621,310.0265507698059,1.0
201,872.2786417007446,300.04928977414966,0.9999992847442627
202,851.5637767314911,293.8828113079071,0.9993996620178223
203,851.8179906308651,284.70017236471176,1.0
204,852.0840983986855,278.6913583278656,1.0
205,868.7241134643555,281.02689838409424,1.0
206,863.9715723991394,285.26392698287964,0.9999972581863403
207,854.3617281913757,290.0851114988327,1.0
208,860.3931625187397,288.9303991794586,0.9999997615814209
209,867.862695813179,294.15184140205383,1.0
210,845.6648675203323,278.6677632331848,0.9999117851257324
211,845.6366248130798,275.7553012371063,0.9999774694442749
212,846.7616941928864,276.4215278029442,0.9999809265136719
213,874.5089478492737,286.7635271549225,0.9999873638153076
214,854.8901746273041,276.6427153944969,0.9992973804473877
215,872.6989541053772,273.3613700866699,1.0
216,874.6208037137985,264.3589816093445,0.9999998807907104
217,872.3349504470825,268.28642255067825,1.0
218,868.2311538606882,277.39256274700165,0.9999998807907104
219,885.8655725717545,275.620039999485,1.0
220,882.2885594367981,272.15101432800293,1.0
221,853.2927588224411,273.3834607601166,0.9999892711639404
222,853.5768209695816,271.431040763855,0.9999994039535522
223,853.3848959207535,274.4290578365326,0.9999997615814209
224,875.320937871933,262.739461183548,1.0
225,874.1573337316513,262.4784207344055,1.0
226,876.6936483979225,270.678852558136,1.0
227,878.2362353801727,278.45346546173096,1.0
228,876.9884001016617,295.736852645874,1.0
229,871.2586104869843,298.35055112838745,1.0
230,870.0016541481018,292.2989341914654,1.0
231,867.3878386616707,287.19053626060486,1.0
232,846.0199649333954,270.4486012458801,0.9999996423721313
233,856.0100026130676,277.5205742120743,1.0
234,862.8389072418213,280.5871334075928,1.0
235,867.3932489156723,284.3818557858467,1.0
236,866.8827224969864,281.22892904281616,1.0
237,860.8518016338348,279.05000376701355,0.999976634979248
238,883.0107148885727,274.7307208776474,0.9973742961883545
239,883.962720695883,271.53125166893005,0.9841738939285278
240,859.7731814235449,259.18894904851913,0.9632323980331421
241,879.4293074607849,252.37475937604904,0.9999995231628418
242,870.3633766174316,255.373943567276,1.0
243,855.7438199520111,260.4139904677868,1.0
244,856.5675539970398,261.6318920850754,1.0
245,863.6677951812744,268.0282310154289,0.9999799728393555
246,869.766040802002,260.16561813652515,0.9999980926513672
247,873.9287989139557,261.33611583709717,0.9999938011169434
248,874.2968010902405,259.960249774158,0.9940646290779114
249,875.1098064780235,242.27268779277802,0.2262950986623764
250,853.397253036499,243.02444380521774,0.9999635219573975
251,867.1557655334473,244.88201469182968,1.0
252,869.1260824203491,253.34749567508698,1.0
253,868.4030635654926,256.0807147026062,1.0
254,860.4086175858974,262.14514422416687,0.9994611144065857
255,858.740357875824,274.1352561712265,0.9997668862342834
256,854.0807340145111,274.92485868930817,1.0
257,852.8825123310089,273.54694080352783,1.0
258,851.0673782229424,273.470272064209,1.0
259,849.919924736023,269.76996874809265,1.0
260,870.8482415676117,262.30517864227295,0.9999992847442627
261,869.6264537572861,258.26603841781616,1.0
262,871.1277639865875,262.9751064777374,1.0
263,709.6749053001404,844.8919740915298,0.9999994039535522
264,850.8281242847443,276.89158338308334,0.9999977350234985
265,886.4058756828308,283.0073130130768,0.9999982118606567
266,886.3361392021179,282.0039509534836,1.0
267,881.3286743164062,280.49171686172485,1.0
268,879.8788142204285,283.17725175619125,1.0
269,870.0908179283142,292.4151870906353,1.0
270,864.847448348999,317.97509384155273,1.0
271,859.3843522667885,355.31775254011154,0.9993948936462402
272,850.5344871282578,380.16993007063866,1.0
273,850.3952672481537,383.2807307243347,0.9999990463256836
274,850.9277942180634,389.6494174003601,0.9998754262924194
275,843.3621423840523,391.3939325809479,0.9999985694885254
276,839.5558044910431,392.26225900650024,0.9999996423721313
277,836.2334294915199,401.9130582809448,1.0
278,828.2156279832125,414.98105025291443,0.9999996423721313
279,826.9281976222992,421.5089532136917,0.9889503121376038
280,826.1983921527863,419.3754512667656,0.9999957084655762
281,824.0360598564148,422.2107791900635,0.9999995231628418
282,822.7064130306244,428.871543943882,0.9999998807907104
283,820.0625434219837,437.0940041542053,0.0011025838321074843
284,809.933798789978,686.3691048622131,8.619728760095313e-05
285,812.2440469413996,437.2150980234146,0.9296237826347351
286,811.7294905781746,439.193510055542,0.9991090893745422
287,805.0515985488892,436.58684688806534,0.07377591729164124
288,802.6234027147293,429.9662115573883,0.9938881993293762
289,801.0279319286346,428.01673922501504,0.9999860525131226
290,795.135953783989,419.6813519895077,0.9370884895324707
291,789.793121099472,400.25026845932007,0.999995231628418
292,791.756511926651,394.21769654750824,0.9999996423721313
293,800.426586151123,388.723763525486,1.0
294,802.0771015882492,383.7115569114685,1.0
295,783.5705230236053,370.1105725765228,1.0
296,789.6750992536545,371.7010432481766,1.0
297,799.7647461891174,369.4718933105469,1.0
298,801.3185710906982,366.2910475730896,1.0
299,795.9587675593793,369.3649091720581,0.9999792575836182
300,796.3387727737427,365.6652600765228,0.8920193314552307
301,804.5596770048141,358.63146018981934,0.9999710321426392
302,808.370448589325,351.8899767398834,0.9999980926513672
303,817.4674603939056,344.8682885169983,1.0
304,822.5838193893433,344.9003415107727,1.0
305,825.9057760238647,342.77088165283203,1.0
306,850.0953981876373,324.31172731518745,0.9999996423721313
307,845.9407198429108,322.3901960849762,1.0
308,837.7009088993073,331.0323278307915,0.9999903440475464
309,840.1127924919128,328.23267793655396,0.9999998807907104
310,852.2140712141991,319.87128257751465,1.0
311,855.6453506946564,312.2687020301819,1.0
312,853.8057773113251,307.4636774659157,0.9988515377044678
313,847.4508230686188,308.67053747177124,0.9999998807907104
314,838.8982672691345,322.45596611499786,1.0
315,832.5603291988373,330.01423263549805,1.0
316,832.9039015769958,334.28549313545227,1.0
317,834.6977820396423,339.4385371208191,1.0
318,831.6419920921326,346.9679410457611,1.0
319,830.8519070148468,348.8206778764725,1.0
320,829.9333126544952,348.44116654992104,1.0
321,827.2613542675972,345.4877939224243,1.0
322,827.4772627949715,345.8812313079834,1.0
323,825.8825969696045,345.47824716567993,1.0
324,822.8770716190338,347.61081570386887,1.0
325,820.211997255683,345.56098461151123,1.0
326,817.1786499023438,354.86652863025665,1.0
327,822.0165734291077,375.02661514282227,0.9999456405639648
328,807.4705259799957,572.9365131855011,0.999795138835907
329,810.4300466775894,386.1504809856415,0.019258413463830948
330,797.2117178440094,573.1144189834595,0.9995861649513245
331,804.512720644474,381.92737221717834,0.8514060974121094
332,810.4286410808563,385.4242134094238,0.9996110796928406
333,807.3908998966217,381.4987771511078,0.9999940395355225
334,811.5999390780926,397.05204796791077,0.051482073962688446
335,819.5404184162617,402.57564640045166,0.0006161624332889915
336,819.529777765274,403.04902017116547,0.012403546832501888
337,811.7396503984928,398.5098497867584,0.10374614596366882
338,797.5828201770782,387.1022599339485,0.9982790946960449
339,790.3932166099548,379.6565762758255,0.9999746084213257
340,789.195271730423,377.3074290752411,0.9999998807907104
341,790.5906143188477,380.70671701431274,0.9187073111534119
342,796.334915548563,381.87298238277435,0.9718335866928101
343,796.3756937384605,381.6382385492325,0.9621778130531311
344,795.6132179498672,372.87121844291687,0.9999736547470093
345,797.0778139829636,369.40602254867554,0.9999998807907104
346,799.560462474823,367.0623576641083,0.9999998807907104
347,801.182609796524,361.14700412750244,1.0
348,800.6102430820465,350.5458688735962,1.0
349,803.4717621803284,348.99820029735565,0.9999990463256836
350,808.397488117218,345.88081908226013,0.9999997615814209
351,817.591317653656,335.36825251579285,0.9999998807907104
352,818.5040863752365,324.7915545105934,0.8651651740074158
353,819.8845305740833,309.9711515903473,0.9780538082122803
354,821.7670094966888,310.2358651161194,0.9999964237213135
355,805.075807094574,310.5316867828369,0.005098364315927029
356,816.8903963565826,303.90524673461914,0.9999899864196777
357,822.5567965507507,307.1296808719635,0.9996575117111206
358,848.7792072296143,299.8145829439163,0.9999998807907104
359,843.6049517393112,303.6516332626343,0.9998162388801575
360,838.8156192302704,286.88936042785645,0.9999819993972778
361,839.559718132019,287.1265947818756,0.9999994039535522
362,822.6557877063751,266.8695116043091,1.0
363,823.4838371276855,271.83095955848694,0.9999996423721313
364,748.9637161493301,394.46986877918243,0.9995217323303223
365,836.9684468507767,279.4840316772461,0.9997718930244446
366,837.3791016340256,284.89872735738754,0.9999996423721313
367,844.7771911025047,292.8089309334755,0.9999997615814209
368,846.9408874511719,298.2831016778946,1.0
369,839.0165603160858,292.63833290338516,0.9999994039535522
370,822.4092433452606,293.16529405117035,1.0
371,820.3524915575981,294.3503429889679,0.9998220801353455
372,802.183945775032,284.5653322339058,0.9995995163917542
373,811.3576976656914,289.25376176834106,0.9999043941497803
374,823.5328323841095,269.8053879737854,0.9999974966049194
375,838.6394762992859,269.9184478521347,1.0
376,834.7744106054306,263.89385771751404,1.0
377,823.1422419548035,268.0204718988389,0.9999998807907104
378,810.3471508026123,261.73452842235565,0.9999995231628418
379,816.6279699802399,253.54384756088257,0.9999996423721313
380,817.4020435810089,259.10437923669815,0.9999921321868896
381,835.4936866760254,251.56868860125542,1.0
382,832.8998990058899,252.9009616971016,1.0
383,819.066400051117,261.3934655189514,0.9999986886978149
384,852.8541190028191,266.6355800628662,1.0
385,858.6883397102356,258.38561475276947,0.40746456384658813
386,829.2825906276703,258.09708964824677,0.6640526056289673
387,839.0178942680359,243.2515230178833,0.999984622001648
388,846.0462324619293,245.73795294761658,0.9999899864196777
389,859.8355222046375,258.29073774814606,0.9999998807907104
390,882.090290427208,260.83131057024,1.0
391,880.0115220546722,259.7557997703552,0.9999998807907104
392,871.9280517101288,254.397310256958,0.9999984502792358
393,875.5878348946571,258.82020115852356,1.0
394,850.7492892742157,250.0174469947815,0.9999719858169556
395,867.2897401452065,269.18184757232666,0.9993556141853333
396,870.1696298122406,263.478777885437,1.0
397,865.9778683185577,262.0817413330078,1.0
398,854.4632470607758,268.4778254330158,1.0
399,854.307186126709,268.6184284687042,1.0
400,866.0681140422821,267.3937295079231,0.9999997615814209
401,846.8371539115906,240.82523345947266,1.0
402,847.4469659328461,239.19349217414856,1.0
403,846.1109113693237,240.74835395812988,0.9999998807907104
404,846.1457641124725,244.18014819920063,0.9999998807907104
405,848.7303528785706,252.94978827238083,1.0
406,859.1879395246506,253.81306409835815,1.0
407,865.8255016803741,252.4285508096218,1.0
408,859.0081958174706,244.08711441606283,0.9999998807907104
409,859.5519599914551,253.1246598958969,0.32183486223220825
410,876.5348655581474,230.51520109176636,0.999997615814209
411,854.3397662639618,238.20730924606323,0.9830068349838257
412,859.3867359757423,238.57666110992432,1.0
413,858.714571595192,239.6088511943817,0.9999940395355225
414,852.7673649191856,239.74994349479675,0.9999994039535522
415,869.6623929738998,245.2893853187561,0.9997193217277527
416,854.3319294452667,234.39574646949768,1.0
417,858.597049832344,230.54475665092468,0.9988527297973633
418,858.8926577568054,227.56004747748375,0.4384869933128357
419,852.6292127370834,212.90856051445007,0.9999707937240601
420,870.0891144275665,205.907200217247,1.0
421,871.0339553356171,207.91809344291687,0.9999961853027344
422,868.5837109684944,222.34396958351135,0.9999998807907104
423,869.281023979187,243.39189249277115,0.9998617172241211
424,873.4293160438538,252.05998723208904,0.999523401260376
425,863.3054127693176,250.74332451820374,1.0
426,850.3155930042267,255.83265042304993,1.0
427,831.5198135375977,254.09788537025452,1.0
428,819.9574853852391,251.68767094612122,0.9999979734420776
429,815.4862065315247,244.423015832901,0.9999998807907104
430,818.2190717458725,243.94622281566262,0.9999998807907104
431,796.8542998433113,223.72297835350037,0.8203260898590088
432,821.4932193756104,227.36265712976456,0.23047895729541779
433,835.9964129903819,235.88175934553146,0.9913083910942078
434,821.4024977684021,215.0147602558136,0.9999980926513672
435,828.9811911582947,218.25286030769348,1.0
436,835.9960698075593,221.02586913108826,0.9999994039535522
437,854.447259426117,231.31678247451782,0.9999995231628418
438,852.5424270629883,224.755464553833,1.0
439,855.2416508197784,236.18642024695873,0.9999995231628418
440,829.07963514328,229.94937431812286,0.9998925924301147
441,824.2637214660645,237.02661287784576,0.9999978542327881
442,824.0564661026001,235.16612887382507,0.9999998807907104
443,824.0613026618958,233.81345415115356,1.0
444,827.9026979878545,228.91468065977097,0.9999924898147583
445,835.6420140266418,224.1357307434082,1.0
446,838.3451135158539,223.8632824420929,1.0
447,844.3502558767796,229.1929405927658,1.0
448,844.4485071003437,246.2214858531952,0.9999287128448486
449,851.8838966563344,255.39776587486267,1.0
450,855.1419467926025,261.3059185743332,0.9999988079071045
451,852.8570219874382,274.9102724790573,0.9250009655952454
452,885.2170717716217,256.5089554786682,0.9999998807907104
453,883.2871973514557,255.42394161224365,1.0
454,881.6007921695709,253.56715166568756,0.9997106194496155
455,858.3365314006805,235.11961495876312,0.9999998807907104
456,856.2229843139648,235.85492357611656,1.0
457,870.697509765625,234.1066746711731,1.0
458,853.280456662178,237.19326376914978,0.9875141978263855
459,834.8706020116806,239.8329563140869,0.9999997615814209
460,821.558748960495,250.40231680870056,1.0
461,800.8169260025024,268.24077843129635,0.9999980926513672
462,784.7388515472412,269.7635256052017,1.0
463,773.413269162178,271.3032274246216,1.0
464,762.5244591236115,278.4594566822052,1.0
465,740.0619894005358,309.3401885032654,2.8767652111127973e-05
466,699.3222880363464,277.60661017894745,6.924342596903443e-05
467,762.8437690734863,965.9127043485641,1.1125384844490327e-05
468,761.6111850738525,966.2463018894196,0.9572598934173584
469,681.9635436534882,335.20556569099426,0.6879034638404846
470,715.0105963349342,464.60489535331726,0.9999803304672241
471,850.8107508420944,717.0674494504929,0.9974607229232788
472,851.5188095867634,726.0046830177307,2.1395737348939292e-05
473,849.9484169483185,746.9668563604355,0.9997307658195496
474,676.759782910347,582.1451485157013,0.006671051029115915
475,851.3727334141731,778.988303899765,0.8420047760009766
476,858.4275271892548,805.3916074037552,0.0006718948716297746
477,883.3887442350388,477.09943318367004,0.0780581384897232
478,901.1785219907761,838.9634828567505,0.00103291857521981
479,645.1086932420731,724.0564768388867,0.4941957890987396
480,642.4755300283432,730.7152975797653,0.9999997615814209
481,637.7422107458115,746.9013595581055,0.9999997615814209
482,631.0348353385925,760.0824899673462,0.9999979734420776
483,636.2060491293669,784.4645028114319,0.9999476671218872
484,644.0902861058712,804.9842843413353,0.9999979734420776
485,852.2968346476555,997.5570949316025,0.00013241746637504548
486,795.1925223469734,870.5727920532227,0.025959474965929985
487,795.254675924778,886.5849630832672,0.9712636470794678
488,756.2824929356575,973.9649034738541,0.00011801200889749452
489,803.7540476769209,1013.6232312917709,2.487829260644503e-05
490,851.085585296154,997.2961483001709,1.2188397704449017e-06
491,772.1608148217201,964.9233058691025,8.646456421956827e-07
492,915.8153580874205,982.1515552997589,0.0001301427255384624
493,772.6823443770409,978.8531211614609,0.00045575533295050263
494,916.1364223361015,993.7787036895752,7.404928965115687e-06
495,779.5929958224297,966.5184841156006,0.0070355297066271305
496,779.272908270359,964.9721568226814,3.292507244623266e-05
497,917.0606795549393,995.7623358666897,4.9308014240523335e-06
498,787.6787859499454,933.9434747695923,2.8727836252073757e-06
499,786.7176650762558,964.3794518709183,0.0006130066467449069
500,789.1370424032211,961.0706663131714,0.9994387030601501
501,789.4949011802673,963.4759292006493,0.002119889482855797
502,931.7304054498672,678.6288297176361,2.0893791941034578e-07
503,803.1011272072792,964.3864141404629,4.793397692992585e-06
504,723.6833359003067,964.0336482226849,2.524363935663132e-07
505,820.3361786901951,996.5065480470657,4.248861529276837e-08
506,826.2498867511749,1007.5773482322693,4.986588919564383e-08
507,820.3297400772572,1010.1707043647766,1.5570915365969995e-06
508,820.3681720793247,1010.3326539993286,1.1243683729844633e-05
509,820.1845282167196,1010.8120054006577,3.1208096515911166e-06
510,819.6145584583282,1011.3224316239357,3.7363295177783584e-06
511,820.0832433998585,1011.7489763200283,1.31287166027505e-07
512,1003.8282282501459,978.8410882949829,2.5190180963363673e-07
513,931.8133202642202,981.5747553110123,4.156406703259563e-07
514,997.3754907846451,978.8504322767258,1.6838470173752285e-07
515,946.1704186201096,915.1940745711327,0.0001661051355767995
516,963.0293378829956,901.7011445760727,0.5814418196678162
517,780.7691841721535,996.7925744652748,3.341418778290972e-05
518,780.0755123570561,996.8540754318237,2.342345396755263e-06
519,933.7236325740814,975.9075009822845,0.00044470158172771335
520,780.4712403416634,995.8191687911749,0.0001579235540702939
521,924.682496368885,947.9744719751179,1.989998054341413e-05
522,788.2267288863659,996.3005916774273,5.074798173154704e-05
523,787.5372345745564,997.2983154058456,7.300813194888178e-06
524,886.4876744747162,1017.9458129405975,0.5726156234741211
525,803.2079294919968,709.5157759189606,1.1114690323665855e-07
526,884.9293866157532,1013.3124021291733,3.4747272366075777e-06
527,868.0415495596826,997.8448750972748,2.645639369802666e-06
528,628.0601264424622,1011.7200455963612,1.5650191187432938e-07
529,867.840533927083,995.8530510663986,1.1626258356045582e-06
530,868.0301626436412,995.7383624315262,1.2912612419313518e-06
531,868.1882333606482,995.2952635288239,1.0314832252333872e-05
532,867.7693114131689,995.2551316618919,2.8607584681594744e-05
533,819.8827420845628,1013.3772723674774,5.567614152823808e-06
534,819.3364208340645,1012.4153213202953,0.025448167696595192
535,819.816617295146,1012.4947970807552,0.25504645705223083
536,820.0361290425062,1013.7429307699203,0.001718477113172412
537,732.5618698596954,981.0823488235474,2.877903898479417e-05
538,733.6180740594864,976.3186764717102,0.9219809770584106
539,733.0163495540619,979.5513212382793,0.9436653852462769
540,733.482709646225,980.6223807930946,0.9910212159156799
541,731.5525635778904,992.5902218818665,3.7166021229495527e-06
542,739.4548799991608,983.1210942268372,5.88606917517609e-06
543,932.1444362252951,707.8094767928123,1.9241068116571114e-07
544,932.5909250974655,707.8942781090736,3.0525604870490497e-06
545,1108.141053751111,995.3842512369156,8.144384651131986e-07
546,861.2948917150497,996.6483934521675,8.209159568650648e-05
