scorer,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000
125,995.6157519221306,623.5585398674011,0.9591650366783142
126,990.1154716014862,653.6720371246338,0.9970740079879761
127,986.7607287168503,677.5255700349808,0.8642873764038086
128,988.8163676261902,707.8770032301545,0.051260411739349365
129,988.6317574977875,737.9394423961639,0.9457370042800903
130,930.7134753465652,638.0058550834656,0.99998939037323
131,930.6067131757736,700.4949720203876,0.9765315055847168
132,1005.5755976438522,797.5902942419052,0.0035361284390091896
133,994.6791313886642,485.716379404068,0.01617184467613697
134,987.2402711510658,549.0913088321686,7.405208452837542e-05
135,947.975125959143,819.6089096367359,2.5673168480011554e-08
136,1027.571050465107,906.1342976093292,0.9997312426567078
137,1004.9965117573738,1073.3158679008484,0.05402765050530434
138,1067.9965147464536,885.1228822469711,0.020540527999401093
139,1067.7499253749847,926.7381253242493,0.00040062962216325104
140,987.1092399954796,917.2983574867249,7.200978870969266e-07
141,980.2565148770809,819.5326424837112,2.3954592975883315e-08
142,931.7451573610306,754.7009491920471,2.2470144855901708e-08
143,988.4513463973999,822.5677688121796,5.351416234589124e-07
144,1002.8975678682327,821.3608486652374,2.1514179024961777e-06
145,916.2280927151442,756.6568328142166,9.327004590886645e-06
146,916.3523622453213,756.5773821473122,8.091065865301061e-06
147,931.4373286962509,755.8952660560608,5.256630970507103e-07
148,932.0017680387245,755.3157284855843,2.3329369014390977e-07
149,932.2345014065504,755.9385506771505,6.040232847226434e-08
150,964.251570045948,900.0528294593096,2.6553607312962413e-07
151,931.794044315815,820.4794737398624,1.4438946038808353e-07
152,812.718319773674,1077.3738714456558,6.161010333016748e-07
153,940.0734103247523,821.7013252973557,3.9325314560301194e-08
154,938.7366268634796,1054.3220806121826,1.13266169137205e-05
155,579.1830880045891,996.7088522911072,2.3656193448573504e-08
156,931.4876307845116,1044.4389738440514,3.943652586713142e-07
157,931.7215811014175,1043.7360159158707,5.672396582667716e-05
158,930.3569076061249,1039.926548242569,0.9997666478157043
159,947.5350460112095,1030.1010208129883,0.0020781008061021566
160,985.6086046695709,1020.2954362332821,0.7725155353546143
161,996.1118035465479,989.947193980217,0.01770816743373871
162,997.3357254266739,946.9630304574966,0.9999995231628418
163,995.0873664021492,901.8644225597382,0.7679940462112427
164,1003.2759482264519,866.1949059963226,0.0027724113315343857
165,1035.4706338644028,836.8727213144302,3.838893007923616e-06
166,852.4267970323563,916.1944749802351,8.423207020769041e-08
167,1060.4671012759209,798.3829300403595,0.9999315738677979
168,1067.763657167554,766.8165926933289,0.9999983310699463
169,1087.5651922225952,729.4892551898956,0.9999984502792358
170,1103.7076089382172,724.3286550939083,1.0
171,1126.3316714763641,731.8357893079519,1.0
172,1139.8609189391136,723.0937557816505,0.7503330111503601
173,1121.7267549037933,837.0015517473221,0.990220308303833
174,1172.7054252028465,803.1000877022743,0.03847634419798851
175,964.5413466095924,901.7403402328491,4.2825379864552815e-07
176,1187.103032886982,626.9033187627792,0.017373377457261086
177,1168.7475383281708,603.4216655492783,0.9999998807907104
178,1178.5123554468155,573.4046224355698,0.9922037124633789
179,1165.086475610733,547.0025833845139,0.9805019497871399
180,1148.922754228115,518.3285081386566,2.795500768115744e-05
181,1127.013426065445,500.43647825717926,0.9999961853027344
182,1105.9496896266937,466.22092068195343,1.0
183,1083.441636621952,438.553915977478,1.0
184,1080.250081062317,426.4378808736801,1.0
185,1084.0322174280882,424.19559717178345,1.0
186,1086.0626664161682,416.27897214889526,1.0
187,1076.282289981842,393.8198952674866,1.0
188,1063.368094444275,379.09420198202133,1.0
189,1060.623931825161,366.24234890937805,1.0
190,1059.3446444272995,360.0832347869873,1.0
191,1043.239887535572,344.12781143188477,1.0
192,1039.3770401477814,347.4130674004555,1.0
193,1041.600393295288,348.39399898052216,1.0
194,1026.5271087884903,353.1967713832855,1.0
195,1015.7093091011047,367.17465925216675,0.9999996423721313
196,1022.8207495212555,379.5188994705677,1.0
197,1012.6562497019768,405.6305410861969,1.2581583632709226e-06
198,1042.2140638828278,450.53076326847076,0.8658695220947266
199,1074.610961675644,1046.5491988658905,0.00030218210304155946
200,786.2685807943344,997.8379654884338,0.0251814816147089
201,1075.363594532013,533.520326256752,0.0005492105847224593
202,1067.575138837099,542.4569506645203,0.964738667011261
203,1083.2097691893578,551.358900308609,0.9966033697128296
204,1095.2071380615234,560.0441246032715,1.0
205,1120.4658484458923,572.5751134157181,0.999994158744812
206,1121.0057444572449,585.8259465694427,0.999976634979248
207,1122.0061991214752,605.584110379219,1.0
208,1100.05133555457,643.8192531913519,1.5894715033937246e-05
209,1131.797517374158,772.4896741807461,6.740140088368207e-05
210,1083.2561394572258,733.229734659195,1.5734727639937773e-05
211,1091.6748334169388,739.6786984503269,0.00510031683370471
212,1044.2962105870247,733.7164338827133,0.40962496399879456
213,1035.374606370926,731.4427525401115,0.9960902333259583
214,922.2713131904602,667.4130085110664,0.9999450445175171
215,921.0430426597595,672.76003074646,0.9894412755966187
216,910.7116241455078,695.632753610611,0.9863671660423279
217,1162.465708374977,846.8014936447144,0.00021872598154004663
218,1043.5989392101765,1027.335140824318,0.006048542447388172
219,933.3745890855789,857.401150226593,1.0
220,896.8386352062225,849.2256062030792,0.9999973773956299
221,870.7892413139343,820.340047121048,1.0
222,851.5155759453773,788.0919074714184,1.0
223,854.7700221538544,779.1830227971077,0.9999951124191284
224,849.8398702144623,759.4467797279358,0.9998093247413635
225,837.4184472560883,737.851592540741,0.9943186640739441
226,838.003071308136,716.9974261522293,0.9999934434890747
227,820.1594712734222,703.1499903202057,0.9999963045120239
228,818.0370097160339,702.3763871192932,0.9999276399612427
229,819.6588360071182,731.3036320209503,0.9957963228225708
230,827.6315363049507,772.6695551872253,0.27076226472854614
231,1043.087649822235,628.2313739210367,2.843665970431175e-05
232,821.409423828125,834.9911375045776,0.6303306221961975
233,814.4710264205933,840.4348049163818,0.9937446713447571
234,819.2340870499611,850.0085210800171,0.9999877214431763
235,803.7817039191723,852.8212146162987,0.9988763928413391
236,783.3252174854279,846.9583480358124,0.9999897480010986
237,751.7714545726776,819.6314026117325,1.0
238,731.455156981945,819.2271246910095,0.3555571734905243
239,803.7580394893885,979.4394526481628,0.048055171966552734
240,803.3050494790077,980.5638853311539,0.3793131709098816
241,797.697385430336,984.1046442985535,0.9978105425834656
242,707.7059909403324,931.6859495043755,0.0005563934682868421
243,803.096567928791,995.874597966671,1.5566001820843667e-07
244,887.9349954128265,731.6265223324299,0.9999990463256836
