scorer,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000
bodyparts,right ear,right ear,right ear,left ear,left ear,left ear
coords,x,y,likelihood,x,y,likelihood
76,804.589454472065,488.9671196937561,0.9999998807907104,1028.2939015626907,549.6632002592087,0.9999417066574097
77,807.7862091064453,488.45213747024536,1.0,1029.1723201274872,555.1300147771835,0.999998927116394
78,811.2596742510796,489.2443799972534,1.0,1031.4791905879974,563.8762432187796,0.999990701675415
79,811.5392945408821,490.98028659820557,0.9999996423721313,1034.2256784439087,564.4414997398853,0.9999735355377197
80,806.6027352809906,496.0110921859741,0.9999996423721313,1033.9192624092102,564.2735900878906,0.999976396560669
81,811.7605519294739,491.3930034637451,0.9999997615814209,1032.2671356201172,568.0506865978241,0.999975323677063
82,806.2308883666992,495.96748638153076,0.9999997615814209,1031.130041360855,567.0212960243225,0.9999973773956299
83,803.4799775481224,497.1632215976715,1.0,1029.2196530103683,554.40691614151,0.9999831914901733
84,801.6688716411591,496.7743501663208,1.0,1027.304879307747,555.7749764621258,0.9999995231628418
85,798.821359872818,497.0408546924591,0.9999997615814209,1027.0872728824615,555.6694385409355,0.9999964237213135
86,795.5753538310528,500.9126519560814,1.0,1029.624935388565,547.3392630815506,0.9999914169311523
87,794.2581610679626,501.24186861515045,1.0,1028.8595715165138,546.7809755802155,0.9999970197677612
88,793.1139938831329,502.27463555336,1.0,1028.4259330034256,546.818617939949,0.999996542930603
89,791.4311027526855,502.640385389328,1.0,1024.8225402832031,544.1879432201385,0.9999918937683105
90,789.4862103462219,501.35965836048126,1.0,1025.1723642349243,537.7466163635254,0.9992600083351135
91,785.6748723983765,502.04456663131714,0.9999998807907104,1024.3143754005432,526.9933178424835,0.9964302182197571
92,782.3953249454498,500.3068453967571,0.9999998807907104,1021.547665476799,542.8455610275269,0.9990363121032715
93,780.2138874530792,501.01231718063354,0.9999998807907104,1021.0669023990631,535.7396898269653,0.999718964099884
94,779.0541563630104,502.46771717071533,1.0,1019.0849095582962,533.2297378778458,0.9996476173400879
95,778.0990989208221,504.8645758628845,1.0,1017.898106098175,533.3320652246475,0.9998430013656616
96,777.4526216983795,505.38201093673706,1.0,1015.9652361869812,535.9244070053101,0.9999444484710693
97,776.6918394565582,504.8733401298523,1.0,1014.8304569721222,535.5376310348511,0.9999973773956299
98,775.6907300949097,504.4793071746826,1.0,1015.4759924411774,536.2849924564362,0.9999911785125732
99,775.0412521362305,503.82514452934265,1.0,1015.7786602973938,536.3179883956909,0.9999958276748657
100,774.9664285182953,504.45911598205566,1.0,1016.1078457832336,537.170893907547,0.9999927282333374
101,775.3428380489349,503.9452724456787,1.0,1018.220290184021,532.6223559379578,0.9999736547470093
102,775.9388890266418,502.60518503189087,1.0,1019.6090501248837,532.0793987587094,0.9999949932098389
103,776.218936920166,502.28417444229126,1.0,1019.4847236275673,532.5567121505737,0.9999970197677612
104,775.9874382019043,503.24697613716125,1.0,1019.1430667638779,533.1705060005188,0.9999924898147583
105,776.2904944419861,502.8662760257721,1.0,1019.750132381916,533.9403377771378,0.9999432563781738
106,776.7027158737183,503.0452609062195,1.0,1016.7214274406433,536.2158136367798,0.9999767541885376
107,777.3374094963074,503.3404176235199,1.0,1016.2400903701782,536.839005947113,0.9999748468399048
108,777.5783865451813,503.0182604789734,1.0,1016.8374223709106,537.9958250522614,0.9999723434448242
109,777.529500246048,501.66838240623474,1.0,1016.7560200691223,537.5423500537872,0.9999669790267944
110,776.5997109413147,503.4227714538574,1.0,1016.0764274597168,537.2874312400818,0.9999788999557495
111,775.6616230010986,504.62250804901123,1.0,1015.9323348999023,537.9273452758789,0.9999949932098389
112,774.5406584739685,504.5147867202759,1.0,1015.4728906154633,538.1482270956039,0.9999964237213135
113,774.8334193229675,504.89015531539917,1.0,1014.3611578941345,537.8617782592773,0.9999979734420776
114,773.0293800830841,504.21375846862793,1.0,1012.9625542163849,537.0368254184723,0.999997615814209
115,771.3271241188049,504.5094509124756,1.0,1012.3968803584576,533.4765903949738,0.9999966621398926
116,769.2468638420105,503.631046295166,1.0,1013.0351305007935,532.4569672048092,0.9999978542327881
117,767.878396987915,503.3458547592163,1.0,1013.5597836971283,533.0481559038162,0.9999927282333374
118,767.1865696907043,501.66928017139435,1.0,1011.8477279990911,535.9108605384827,0.9999806880950928
119,764.5080955028534,499.2887182831764,1.0,1010.1726146936417,531.5669954717159,0.9999951124191284
120,762.5268077850342,500.57056498527527,1.0,1009.2275145053864,531.740808814764,0.9999957084655762
121,761.22878241539,500.4032478928566,1.0,1008.4213604927063,526.0833339691162,0.9999991655349731
122,757.1604478359222,501.38496828079224,1.0,1008.0401434898376,517.0418837070465,0.9999992847442627
123,753.6039838790894,501.8188235759735,1.0,1003.8828486949205,511.7985372543335,0.9999934434890747
124,749.609561085701,493.0294677019119,1.0,995.4742540717125,491.2254946231842,0.9999948740005493
125,737.8701646327972,495.5835769176483,1.0,991.2640743255615,490.3047103881836,0.9999994039535522
126,729.3598070144653,498.98470067977905,0.9999998807907104,980.8624960184097,476.17790676653385,0.999998927116394
127,727.0716168880463,498.76248157024384,1.0,974.6195101737976,468.4176725745201,0.9999972581863403
128,724.0258302427828,494.7766468524933,1.0,974.1163427829742,464.02927708625793,0.9999973773956299
129,723.9032441303134,492.7434257864952,1.0,974.234573841095,463.38868951797485,0.9999960660934448
130,722.272129535675,485.2899681329727,1.0,973.7521278858185,462.76134061813354,0.999995231628418
131,721.8750877380371,477.0598043203354,1.0,974.2388279438019,458.8491611480713,0.9999903440475464
132,723.4887732863426,465.42297744750977,1.0,975.4140882492065,458.9743564128876,0.9999856948852539
133,732.0328395031393,453.69362020492554,1.0,980.1677862852812,459.76683010160923,0.9999641180038452
134,733.7852247953415,446.82547211647034,1.0,978.1558723449707,464.1955518722534,0.9999359846115112
135,732.967587530613,448.1398198604584,1.0,980.8279357552528,459.9684350080788,0.9998728036880493
136,731.9398396238685,446.83137917518616,1.0,979.3217598795891,464.3347120285034,0.9997112154960632
137,731.9128994494677,446.19698572158813,1.0,979.9259884953499,464.7694025039673,0.9997819066047668
138,729.3366136550903,450.653201341629,1.0,978.6592108011246,459.72011801600456,0.9999924898147583
139,724.2964405119419,452.86130660772324,1.0,976.5628044605255,451.9322952404618,0.9999794960021973
140,723.5926027297974,453.8893128633499,1.0,975.2297658920288,449.69290018081665,0.9999184608459473
141,723.3986062407494,454.1348617076874,1.0,975.9809470176697,449.31855273246765,0.999985933303833
142,725.8975673913956,454.31714487075806,1.0,980.1824849247932,448.95922684669495,0.9999991655349731
143,726.3802332878113,453.97184240818024,1.0,981.6838201284409,449.2336037158966,0.9999922513961792
144,727.1777427196503,454.71051383018494,1.0,982.7149531841278,450.888814330101,0.9999537467956543
145,729.8547558784485,452.59486973285675,1.0,985.045253276825,452.5858764052391,0.9999524354934692
146,731.6187731325626,452.159697458148,1.0,985.6378152370453,452.6424443125725,0.9999192953109741
147,734.5421512126923,440.27312994003296,1.0,988.6918608546257,456.51885414123535,0.9997996687889099
148,739.544003278017,433.97605085372925,1.0,992.2465212345123,452.92831015586853,0.9999992847442627
149,749.6767365932465,424.27092599868774,1.0,998.1433441638947,458.1102775335312,0.9999963045120239
150,753.9035904407501,419.3096387386322,0.9999984502792358,1000.2614073753357,458.1621245145798,0.999996542930603
151,758.0490198135376,412.6524319052696,0.9999943971633911,1001.3258299827576,459.1255776286125,0.9998608827590942
152,759.3617796897888,416.8994824886322,0.9999853372573853,1006.4048418998718,466.12222266197205,0.9989532232284546
153,760.9731221199036,412.6108829975128,0.9999959468841553,1006.7980728149414,465.2258474826813,0.9999175071716309
154,761.4901223182678,412.62937849760056,0.9999971389770508,1008.9152264595032,461.74765145778656,0.9998182654380798
155,757.3181600570679,417.56329464912415,0.9999997615814209,1004.939672768116,453.20202136039734,0.9999268054962158
156,754.313797712326,418.4101564884186,1.0,1001.2389903068542,448.39006066322327,0.9999945163726807
157,745.3956015110016,427.11269426345825,0.9999997615814209,995.464400947094,434.39099192619324,0.9999995231628418
158,741.1011967658997,430.1215443611145,1.0,991.5557856559753,425.2226023674011,0.9999750852584839
159,738.6380432844162,429.519246339798,1.0,991.053234577179,420.20965096354485,0.9999347925186157
160,738.5415960550308,429.6540586948395,1.0,991.0646305084229,419.8062642365694,0.9999747276306152
161,739.406377196312,436.9173341393471,1.0,993.4437639713287,420.11398562043905,0.9999977350234985
162,736.9356913566589,439.42848205566406,1.0,992.6602125167847,423.8973355293274,0.9999772310256958
163,732.8574745059013,441.9481797218323,1.0,989.5586745738983,420.3951464891434,0.998695433139801
164,733.4112944602966,448.102783203125,1.0,988.3705315291882,425.0741481781006,0.9999244213104248
165,733.6060706377029,448.5011336803436,1.0,989.3518325090408,432.23876094818115,0.9999812841415405
166,733.6401757001877,448.8435127735138,1.0,990.2198114395142,433.3192834854126,0.9999845027923584
167,733.3954310417175,445.8946770429611,1.0,990.8770480155945,434.37733030319214,0.9999935626983643
168,736.903892993927,439.93452191352844,1.0,994.8644151687622,441.59451127052307,0.9999986886978149
169,740.5069331526756,429.4649324417114,1.0,997.1029127836227,448.60598516464233,0.9999983310699463
170,747.6122816801071,418.9094669818878,1.0,1001.0654566287994,449.47488141059875,0.9998418092727661
171,753.4246506690979,413.0468122959137,1.0,1004.4068950414658,444.1405230164528,0.999964714050293
172,754.8609590530396,413.3097312450409,1.0,1003.4361367821693,444.4111372232437,0.9999791383743286
173,759.4773969650269,405.54883432388306,0.9999998807907104,1007.4368762969971,445.2963136434555,0.9999704360961914
174,761.254355430603,404.81157064437866,1.0,1008.8677413463593,446.3844790458679,0.9999743700027466
175,760.2522280216217,403.7117047905922,1.0,1007.7948961257935,450.24189364910126,0.9999827146530151
176,759.7083787918091,404.4052836596966,1.0,1008.5210347175598,444.2673971951008,0.9999808073043823
177,759.3349933624268,401.8194360733032,1.0,1008.1202535629272,441.01589274406433,0.9998984336853027
178,757.4985353946686,403.0372986793518,1.0,1006.7865834236145,425.65527606010437,0.9999308586120605
179,752.8843109607697,401.3050503730774,1.0,1002.4428040981293,419.443741440773,0.9999985694885254
180,747.217415869236,408.8425850868225,1.0,996.5295123457909,402.42027723789215,0.9998679161071777
181,746.301993727684,410.282103061676,1.0,993.1315355300903,397.5156613588333,0.9993778467178345
182,745.2170059680939,406.2080166339874,1.0,993.2095539569855,396.90771347284317,0.9997190833091736
183,745.6053776741028,406.03912115097046,1.0,994.997936964035,398.0936667919159,0.9999485015869141
184,747.3426206707954,410.08263778686523,1.0,996.8268076777458,398.66984486579895,0.9999903440475464
185,746.5567396879196,410.0303797721863,1.0,997.2130578756332,398.51876854896545,0.9999376535415649
186,744.7096197605133,405.46591579914093,1.0,998.4428446292877,414.526846408844,0.9998816251754761
187,744.8669068813324,402.04279613494873,1.0,1000.6685681343079,412.2672555744648,0.9999958276748657
188,748.0028293852229,397.51037657260895,1.0,1002.3586375713348,417.6905679702759,0.9999880790710449
189,753.8308527469635,387.70142275094986,1.0,1007.1484296321869,419.4016652107239,0.9999963045120239
190,759.6874570846558,385.10171270370483,1.0,1007.2858572006226,419.4704737663269,0.9999904632568359
191,761.8973848819733,379.0033845901489,0.9999998807907104,1007.3570094108582,418.28052175045013,0.9999951124191284
192,762.5885614156723,375.8129358291626,1.0,1008.4266238212585,418.6924273967743,0.9999856948852539
193,762.7594089508057,374.67273688316345,1.0,1009.2290980815887,412.0855931341648,0.9999459981918335
194,760.9899821281433,372.830902159214,1.0,1008.1426362991333,405.126252412796,0.9999586343765259
195,759.3779919147491,372.0019857620355,1.0,1006.5402286052704,389.77339470386505,0.9999997615814209
196,752.3151931762695,372.774482190609,1.0,1003.9449456594884,380.2683452665806,0.9999986886978149
197,750.455463886261,370.1959500312805,1.0,1000.2205271720886,358.60250210762024,0.9999969005584717
198,750.4398510456085,361.54384565353394,1.0,998.978928565979,350.31760120391846,0.9999781847000122
199,749.2232456207275,355.04317939281464,1.0,999.4807040691376,340.48932337760925,0.9999865293502808
200,749.1688568592072,354.0779196023941,1.0,997.4594196081161,334.08279252052307,0.999582827091217
201,748.8462396860123,357.415118932724,1.0,998.0079140663147,337.804851770401,0.9998099207878113
202,747.4966444373131,355.86148451268673,1.0,998.3509669303894,347.5445373058319,0.99998939037323
203,750.2474360466003,346.8846068382263,1.0,998.6647419929504,350.74250769615173,0.9999971389770508
204,750.179497718811,341.03852796554565,1.0,998.856778383255,350.69546341896057,0.999998927116394
205,755.2128989100456,327.274605512619,1.0,1000.4955582618713,349.9874122142792,0.9999964237213135
206,755.8793245106936,324.1344576179981,1.0,1000.6404156684875,349.5691615343094,0.999993085861206
207,758.9222502708435,320.69279646873474,0.9998849630355835,1001.1002368927002,349.73446786403656,0.9999881982803345
208,757.6134008169174,323.34115809202194,0.9999933242797852,1000.75315284729,350.15419125556946,0.999981164932251
209,757.6178259849548,322.57396697998047,0.9999877214431763,1000.8748927116394,350.580326795578,0.9999552965164185
210,758.7601413726807,321.7084677219391,0.9999997615814209,1001.366340637207,350.8923797607422,0.999875545501709
211,758.649738073349,321.06153535842896,0.9999991655349731,1002.4456505775452,349.91952896118164,0.9997689127922058
212,758.0458750724792,317.5098007917404,1.0,1001.7885184288025,353.96166253089905,0.9997360110282898
213,756.4099751114845,319.48244738578796,1.0,1000.1708765029907,339.14967811107635,0.9999936819076538
214,750.2565023899078,327.8690621852875,1.0,995.3600667715073,323.615118265152,0.9999996423721313
215,750.9344770908356,328.3846278190613,1.0,996.3206918239594,316.34328666329384,0.9999977350234985
216,752.175214767456,328.09960746765137,1.0,994.828888297081,310.4445466995239,0.9999942779541016
217,750.9902338981628,328.34906673431396,1.0,994.0551298856735,308.96962136030197,0.9999728202819824
218,751.3277785778046,328.9359755516052,1.0,994.5439493656158,309.1241843700409,0.9999538660049438
219,751.1561522483826,328.8897171020508,1.0,995.8556887507439,312.3867835998535,0.999991774559021
220,755.8286619335413,320.2163791656494,1.0,1004.0056413048878,325.5471180677414,0.9999922513961792
221,757.1496539115906,316.1678100377321,1.0,1005.2224408388138,330.68259930610657,0.999988317489624
222,759.4064273834229,310.67227482795715,1.0,1006.0680582523346,336.8501629829407,0.999994158744812
223,763.1534385085106,307.0257259607315,0.9999997615814209,1007.0818431377411,338.97663056850433,0.9999973773956299
224,763.9961804999039,305.7668857574463,0.9999994039535522,1007.7719807624817,334.7199914455414,0.9999878406524658
225,763.8702730089426,306.42131769657135,0.9999778270721436,1008.2448108196259,340.1182798817754,0.9999881982803345
226,765.5764179229736,297.5468363761902,0.9999992847442627,1007.9415717124939,340.6687436103821,0.9999939203262329
227,768.0440692901611,295.6694633960724,0.9999998807907104,1015.4748561382294,346.003769159317,0.9999921321868896
228,774.5395650863647,295.2736005783081,1.0,1018.4664850234985,353.26701307296753,0.9999880790710449
229,775.6222026348114,296.4762716293335,0.9999995231628418,1018.8683874607086,353.5030620098114,0.9999934434890747
230,770.6557208299637,300.6657683253288,1.0,1015.3379838466644,346.6737587451935,0.9999994039535522
231,764.7450004220009,313.186185836792,1.0,1011.4469738006592,338.4875991344452,0.9999954700469971
232,754.3214539289474,318.64021134376526,1.0,1004.7922755479813,323.6243864297867,0.9999988079071045
233,749.39146733284,325.001504778862,1.0,997.7553267478943,310.4503309726715,0.9999969005584717
234,744.8409445285797,325.66171276569366,1.0,992.3875472545624,306.84017038345337,0.999995231628418
235,743.4708261489868,328.613796710968,1.0,993.8602888584137,307.4969969391823,0.9999946355819702
236,744.5784771442413,330.260778427124,0.9999997615814209,993.5944483280182,314.4857225418091,0.999982476234436
237,744.0471930503845,328.9068832397461,0.9999998807907104,994.3244875669479,309.5424246788025,0.9999990463256836
238,747.3806349039078,327.3890278339386,1.0,998.3667049407959,315.63904136419296,0.9999988079071045
239,749.7032250165939,320.84072637557983,1.0,1001.3915109634399,314.9766911268234,0.9999908208847046
240,753.4441955089569,310.1705412864685,1.0,1005.8960430622101,321.9348018169403,0.9999865293502808
241,755.611675709486,304.1396403312683,1.0,1008.1188769340515,325.05936801433563,0.9999456405639648
242,764.5949817895889,297.27711820602417,1.0,1007.8739900588989,330.6654603481293,0.9999988079071045
243,763.932071633637,296.21164321899414,1.0,1005.7456766366959,325.5541760921478,0.999976396560669
244,760.3625309467316,295.71755170822144,1.0,1003.4801270365715,325.0220172405243,0.9999918937683105
245,759.1085481643677,294.01998233795166,1.0,1003.1024952530861,325.62825083732605,0.999984860420227
246,760.4683632850647,293.4056634902954,1.0,1003.9357879683375,327.41627287864685,0.9999922513961792
247,759.5478973388672,293.9329459667206,1.0,1004.9907276034355,326.47628569602966,0.9999889135360718
248,754.3923872709274,293.441504240036,1.0,999.3216660022736,316.5380521416664,0.9999994039535522
249,751.2031664848328,297.01670026779175,0.9999998807907104,997.6795352697372,309.0203183889389,0.9999997615814209
250,748.9259039759636,300.4941299855709,1.0,992.9213230609894,297.0987820625305,0.9999969005584717
251,747.1200417876244,300.855000436306,1.0,990.9920420646667,290.07642686367035,0.9999994039535522
252,742.1392340660095,308.534659743309,1.0,988.8763362765312,288.82031536102295,0.9999593496322632
253,737.3405060768127,309.3915408849716,1.0,986.2515225410461,289.306925535202,0.9999780654907227
254,734.0274434089661,311.6687443256378,1.0,981.0026820898056,277.8052347898483,0.9999972581863403
255,733.5615838766098,312.2681269645691,1.0,979.7211573719978,280.06639528274536,0.9999650716781616
256,734.8835513591766,311.8612017631531,1.0,982.6245975494385,284.2650128006935,0.9999804496765137
257,735.5303704738617,310.8018317222595,1.0,983.9118206501007,286.3992738723755,0.9999793767929077
258,737.3297979831696,308.24537248909473,1.0,987.8360307365656,292.882522046566,0.9999696016311646
259,739.185046851635,288.12965869903564,1.0,991.7425765991211,301.5426003932953,0.999992847442627
260,747.7316128611565,282.2558946609497,1.0,996.8814186453819,310.9315650463104,0.9999996423721313
261,748.0018151605036,281.6253333091736,1.0,996.671070933342,310.50397849082947,0.9999986886978149
262,748.2378469854593,283.32161378860474,1.0,995.5918726027012,316.71362018585205,0.9999992847442627
263,747.281387090683,284.40000981092453,1.0,996.9780242443085,316.7407454252243,0.9999994039535522
264,748.4423620700836,284.60861998796463,1.0,1000.4665532112122,322.8924661874771,0.9999940395355225
265,750.6549997329712,285.36450707912445,1.0,1000.9709877967834,329.30447602272034,0.9999825954437256
266,751.8241534233093,285.8691303730011,1.0,1004.31815969944,330.19835436344147,0.9999901056289673
267,752.2978880405426,287.9457585811615,1.0,1006.2703530788422,331.4146257638931,0.9999905824661255
268,753.5704011917114,289.19411420822144,1.0,1006.7911295890808,331.4575574398041,0.9999948740005493
269,753.7238082885742,294.3698561191559,1.0,1008.5001735687256,333.535058259964,0.9999986886978149
270,757.0425083637238,298.9786927700043,1.0,1010.7113087177277,339.1255897283554,0.9999752044677734
271,760.4274296760559,307.9171522334218,1.0,1014.1291179656982,350.0153045654297,0.9993377327919006
272,762.6953061819077,311.0138804912567,1.0,1012.2506084740162,370.4070312976837,0.9999098777770996
273,764.4807009398937,313.6898832321167,1.0,1012.2121125459671,371.7923603206873,0.9999480247497559
274,763.9375426545739,316.2743556499481,1.0,1010.4108862876892,372.3783449232578,0.9998830556869507
275,762.4726040363312,325.5962817668915,1.0,1009.0030579566956,376.66317486763,0.9998811483383179
276,763.196691930294,327.5425043106079,1.0,1011.4544977545738,379.20032489299774,0.9999755620956421
